timestamp_idx,alice_bit,alice_basis,bob_basis,bob_bit,basis_match,error,label,time_sec,qber_rolling
4168,0,1,0,0,0,0,normal_noiseless,4.168,0.0
4169,1,1,1,1,1,0,normal_noiseless,4.1690000000000005,0.0
4170,0,0,0,0,1,0,normal_noiseless,4.17,0.0
4171,0,0,0,0,1,0,normal_noiseless,4.171,0.0
4172,0,0,0,0,1,0,normal_noiseless,4.172,0.0
4173,0,1,0,1,0,0,normal_noiseless,4.173,0.0
4174,1,0,0,1,1,0,normal_noiseless,4.174,0.0
4175,1,0,0,1,1,0,normal_noiseless,4.175,0.0
4176,0,1,1,0,1,0,normal_noiseless,4.176,0.0
4177,0,0,0,0,1,0,normal_noiseless,4.1770000000000005,0.0
4178,1,0,0,1,1,0,normal_noiseless,4.178,0.0
4179,0,1,1,0,1,0,normal_noiseless,4.179,0.0
4180,0,1,1,0,1,0,normal_noiseless,4.18,0.0
4181,1,1,0,0,0,0,normal_noiseless,4.181,0.0
4182,0,0,0,0,1,0,normal_noiseless,4.182,0.0
4183,0,0,0,0,1,0,normal_noiseless,4.183,0.0
4184,1,1,1,1,1,0,normal_noiseless,4.184,0.0
4185,0,1,1,0,1,0,normal_noiseless,4.1850000000000005,0.0
4186,1,0,0,1,1,0,normal_noiseless,4.186,0.0
4187,1,1,0,0,0,0,normal_noiseless,4.187,0.0
4188,0,0,0,0,1,0,normal_noiseless,4.188,0.0
4189,1,0,1,0,0,0,normal_noiseless,4.189,0.0
4190,1,0,1,1,0,0,normal_noiseless,4.19,0.0
4191,1,0,1,0,0,0,normal_noiseless,4.191,0.0
4192,1,1,1,1,1,0,normal_noiseless,4.192,0.0
4193,1,1,0,0,0,0,normal_noiseless,4.1930000000000005,0.0
4194,1,0,0,1,1,0,normal_noiseless,4.194,0.0
4195,0,1,1,0,1,0,normal_noiseless,4.195,0.0
4196,1,1,1,1,1,0,normal_noiseless,4.196,0.0
4197,1,0,0,1,1,0,normal_noiseless,4.197,0.0
4198,1,0,0,1,1,0,normal_noiseless,4.198,0.0
4199,0,1,0,1,0,0,normal_noiseless,4.199,0.0
4200,0,1,0,1,0,0,normal_noiseless,4.2,0.0
4201,0,1,0,1,0,0,normal_noiseless,4.2010000000000005,0.0
4202,1,1,0,1,0,0,normal_noiseless,4.202,0.0
4203,1,0,1,0,0,0,normal_noiseless,4.203,0.0
4204,1,0,0,1,1,0,normal_noiseless,4.204,0.0
4205,1,1,1,1,1,0,normal_noiseless,4.205,0.0
4206,0,0,0,0,1,0,normal_noiseless,4.206,0.0
4207,1,0,0,1,1,0,normal_noiseless,4.207,0.0
4208,0,0,0,0,1,0,normal_noiseless,4.208,0.0
4209,0,0,0,0,1,0,normal_noiseless,4.2090000000000005,0.0
4210,0,0,0,0,1,0,normal_noiseless,4.21,0.0
4211,0,0,1,0,0,0,normal_noiseless,4.211,0.0
4212,0,0,0,0,1,0,normal_noiseless,4.212,0.0
4213,1,1,0,0,0,0,normal_noiseless,4.213,0.0
4214,0,1,0,0,0,0,normal_noiseless,4.214,0.0
4215,1,0,0,1,1,0,normal_noiseless,4.215,0.0
4216,1,0,0,1,1,0,normal_noiseless,4.216,0.0
4217,1,0,1,0,0,0,normal_noiseless,4.2170000000000005,0.0
4218,0,0,1,1,0,0,normal_noiseless,4.218,0.0
4219,0,1,1,0,1,0,normal_noiseless,4.219,0.0
4220,0,0,1,0,0,0,normal_noiseless,4.22,0.0
4221,1,0,0,1,1,0,normal_noiseless,4.221,0.0
4222,1,0,0,1,1,0,normal_noiseless,4.222,0.0
4223,1,0,0,1,1,0,normal_noiseless,4.223,0.0
4224,0,0,0,0,1,0,normal_noiseless,4.224,0.0
4225,1,0,1,0,0,0,normal_noiseless,4.225,0.0
4226,1,1,0,0,0,0,normal_noiseless,4.226,0.0
4227,1,0,0,1,1,0,normal_noiseless,4.227,0.0
4228,1,1,1,1,1,0,normal_noiseless,4.228,0.0
4229,0,1,0,1,0,0,normal_noiseless,4.229,0.0
4230,0,1,1,0,1,0,normal_noiseless,4.23,0.0
4231,0,0,1,0,0,0,normal_noiseless,4.231,0.0
4232,1,0,0,1,1,0,normal_noiseless,4.232,0.0
4233,0,0,1,1,0,0,normal_noiseless,4.233,0.0
4234,0,1,0,0,0,0,normal_noiseless,4.234,0.0
4235,1,1,1,1,1,0,normal_noiseless,4.235,0.0
4236,1,0,1,0,0,0,normal_noiseless,4.236,0.0
4237,0,1,1,0,1,0,normal_noiseless,4.237,0.0
4238,1,1,0,1,0,0,normal_noiseless,4.238,0.0
4239,0,0,0,0,1,0,normal_noiseless,4.239,0.0
4240,1,1,1,1,1,0,normal_noiseless,4.24,0.0
4241,0,0,0,0,1,0,normal_noiseless,4.241,0.0
4242,0,1,1,0,1,0,normal_noiseless,4.242,0.0
4243,0,0,1,1,0,0,normal_noiseless,4.243,0.0
4244,0,0,1,0,0,0,normal_noiseless,4.244,0.0
4245,0,1,0,1,0,0,normal_noiseless,4.245,0.0
4246,1,0,0,1,1,0,normal_noiseless,4.246,0.0
4247,1,1,1,1,1,0,normal_noiseless,4.247,0.0
4248,0,0,1,0,0,0,normal_noiseless,4.248,0.0
4249,0,1,0,1,0,0,normal_noiseless,4.249,0.0
4250,0,1,0,0,0,0,normal_noiseless,4.25,0.0
4251,1,0,1,1,0,0,normal_noiseless,4.251,0.0
4252,0,1,1,0,1,0,normal_noiseless,4.252,0.0
4253,1,1,1,1,1,0,normal_noiseless,4.253,0.0
4254,1,0,1,0,0,0,normal_noiseless,4.2540000000000004,0.0
4255,0,1,1,0,1,0,normal_noiseless,4.255,0.0
4256,0,1,1,0,1,0,normal_noiseless,4.256,0.0
4257,0,1,0,1,0,0,normal_noiseless,4.257,0.0
4258,0,0,0,0,1,0,normal_noiseless,4.258,0.0
4259,0,1,0,0,0,0,normal_noiseless,4.259,0.0
4260,0,1,1,0,1,0,normal_noiseless,4.26,0.0
4261,0,1,1,0,1,0,normal_noiseless,4.261,0.0
4262,0,0,0,0,1,0,normal_noiseless,4.2620000000000005,0.0
4263,1,1,0,0,0,0,normal_noiseless,4.263,0.0
4264,1,1,1,1,1,0,normal_noiseless,4.264,0.0
4265,1,0,1,0,0,0,normal_noiseless,4.265,0.0
4266,0,1,1,0,1,0,normal_noiseless,4.266,0.0
4267,1,0,0,1,1,0,normal_noiseless,4.267,0.0
4268,0,1,1,0,1,0,normal_noiseless,4.268,0.0
4269,1,1,1,1,1,0,normal_noiseless,4.269,0.0
4270,1,1,0,0,0,0,normal_noiseless,4.2700000000000005,0.0
4271,1,0,1,1,0,0,normal_noiseless,4.271,0.0
4272,1,0,0,1,1,0,normal_noiseless,4.272,0.0
4273,0,1,0,0,0,0,normal_noiseless,4.273,0.0
4274,0,1,0,1,0,0,normal_noiseless,4.274,0.0
4275,0,0,0,0,1,0,normal_noiseless,4.275,0.0
4276,0,0,1,1,0,0,normal_noiseless,4.276,0.0
4277,0,1,1,0,1,0,normal_noiseless,4.277,0.0
4278,0,0,0,0,1,0,normal_noiseless,4.2780000000000005,0.0
4279,1,1,0,0,0,0,normal_noiseless,4.279,0.0
4280,0,0,0,0,1,0,normal_noiseless,4.28,0.0
4281,1,1,0,0,0,0,normal_noiseless,4.281,0.0
4282,0,0,0,0,1,0,normal_noiseless,4.282,0.0
4283,0,1,1,0,1,0,normal_noiseless,4.283,0.0
4284,1,0,0,1,1,0,normal_noiseless,4.284,0.0
4285,1,1,1,1,1,0,normal_noiseless,4.285,0.0
4286,0,0,0,0,1,0,normal_noiseless,4.2860000000000005,0.0
4287,0,1,0,1,0,0,normal_noiseless,4.287,0.0
4288,1,1,1,1,1,0,normal_noiseless,4.288,0.0
4289,1,0,1,1,0,0,normal_noiseless,4.289,0.0
4290,1,1,1,1,1,0,normal_noiseless,4.29,0.0
4291,0,1,1,0,1,0,normal_noiseless,4.291,0.0
4292,1,0,1,1,0,0,normal_noiseless,4.292,0.0
4293,1,0,1,0,0,0,normal_noiseless,4.293,0.0
4294,0,1,0,1,0,0,normal_noiseless,4.2940000000000005,0.0
4295,0,1,0,1,0,0,normal_noiseless,4.295,0.0
4296,0,1,0,0,0,0,normal_noiseless,4.296,0.0
4297,1,1,1,1,1,0,normal_noiseless,4.297,0.0
4298,0,1,1,0,1,0,normal_noiseless,4.298,0.0
4299,0,1,1,0,1,0,normal_noiseless,4.299,0.0
4300,0,0,0,0,1,0,normal_noiseless,4.3,0.0
4301,0,0,1,1,0,0,normal_noiseless,4.301,0.0
4302,0,1,0,0,0,0,normal_noiseless,4.3020000000000005,0.0
4303,0,0,1,1,0,0,normal_noiseless,4.303,0.0
4304,0,1,1,0,1,0,normal_noiseless,4.304,0.0
4305,0,1,0,1,0,0,normal_noiseless,4.305,0.0
4306,1,0,0,1,1,0,normal_noiseless,4.306,0.0
4307,1,0,1,1,0,0,normal_noiseless,4.307,0.0
4308,1,0,0,1,1,0,normal_noiseless,4.308,0.0
4309,1,1,0,0,0,0,normal_noiseless,4.309,0.0
4310,1,0,0,1,1,0,normal_noiseless,4.3100000000000005,0.0
4311,0,1,0,1,0,0,normal_noiseless,4.311,0.0
4312,0,0,0,0,1,0,normal_noiseless,4.312,0.0
4313,1,1,0,0,0,0,normal_noiseless,4.313,0.0
4314,0,1,0,1,0,0,normal_noiseless,4.314,0.0
4315,1,1,1,1,1,0,normal_noiseless,4.315,0.0
4316,0,0,1,1,0,0,normal_noiseless,4.316,0.0
4317,0,0,0,0,1,0,normal_noiseless,4.317,0.0
4318,1,0,1,0,0,0,normal_noiseless,4.3180000000000005,0.0
4319,1,1,0,1,0,0,normal_noiseless,4.319,0.0
4320,0,0,1,0,0,0,normal_noiseless,4.32,0.0
4321,1,1,1,1,1,0,normal_noiseless,4.321,0.0
4322,0,0,1,0,0,0,normal_noiseless,4.322,0.0
4323,1,1,0,1,0,0,normal_noiseless,4.323,0.0
4324,0,0,0,0,1,0,normal_noiseless,4.324,0.0
4325,0,1,1,0,1,0,normal_noiseless,4.325,0.0
4326,1,0,0,1,1,0,normal_noiseless,4.3260000000000005,0.0
4327,0,1,1,0,1,0,normal_noiseless,4.327,0.0
4328,1,0,1,0,0,0,normal_noiseless,4.328,0.0
4329,1,0,0,1,1,0,normal_noiseless,4.329,0.0
4330,0,1,0,1,0,0,normal_noiseless,4.33,0.0
4331,0,0,1,0,0,0,normal_noiseless,4.331,0.0
4332,0,0,0,0,1,0,normal_noiseless,4.332,0.0
4333,0,1,0,1,0,0,normal_noiseless,4.333,0.0
4334,1,0,1,1,0,0,normal_noiseless,4.3340000000000005,0.0
4335,1,0,0,1,1,0,normal_noiseless,4.335,0.0
4336,1,1,0,0,0,0,normal_noiseless,4.336,0.0
4337,0,0,0,0,1,0,normal_noiseless,4.337,0.0
4338,0,0,0,0,1,0,normal_noiseless,4.338,0.0
4339,1,0,1,0,0,0,normal_noiseless,4.339,0.0
4340,1,0,0,1,1,0,normal_noiseless,4.34,0.0
4341,0,0,1,0,0,0,normal_noiseless,4.341,0.0
4342,1,1,1,1,1,0,normal_noiseless,4.3420000000000005,0.0
4343,1,0,0,1,1,0,normal_noiseless,4.343,0.0
4344,1,1,0,1,0,0,normal_noiseless,4.344,0.0
4345,0,0,0,0,1,0,normal_noiseless,4.345,0.0
4346,1,0,0,1,1,0,normal_noiseless,4.346,0.0
4347,0,1,1,0,1,0,normal_noiseless,4.347,0.0
4348,1,1,0,0,0,0,normal_noiseless,4.348,0.0
4349,1,0,0,1,1,0,normal_noiseless,4.349,0.0
4350,1,1,1,1,1,0,normal_noiseless,4.3500000000000005,0.0
4351,0,0,0,0,1,0,normal_noiseless,4.351,0.0
4352,0,1,0,0,0,0,normal_noiseless,4.352,0.0
4353,0,1,1,0,1,0,normal_noiseless,4.353,0.0
4354,1,0,1,1,0,0,normal_noiseless,4.354,0.0
4355,0,0,0,0,1,0,normal_noiseless,4.355,0.0
4356,1,0,1,1,0,0,normal_noiseless,4.356,0.0
4357,0,1,1,0,1,0,normal_noiseless,4.357,0.0
4358,0,0,1,0,0,0,normal_noiseless,4.358,0.0
4359,0,1,1,0,1,0,normal_noiseless,4.359,0.0
4360,1,0,0,1,1,0,normal_noiseless,4.36,0.0
4361,0,1,1,0,1,0,normal_noiseless,4.361,0.0
4362,0,1,0,0,0,0,normal_noiseless,4.362,0.0
4363,1,0,1,1,0,0,normal_noiseless,4.363,0.0
4364,1,0,0,1,1,0,normal_noiseless,4.364,0.0
4365,0,0,1,1,0,0,normal_noiseless,4.365,0.0
4366,0,0,0,0,1,0,normal_noiseless,4.366,0.0
4367,1,0,1,0,0,0,normal_noiseless,4.367,0.0
4368,0,0,1,1,0,0,normal_noiseless,4.368,0.0
4369,0,0,0,0,1,0,normal_noiseless,4.369,0.0
4370,0,0,0,0,1,0,normal_noiseless,4.37,0.0
4371,1,1,0,1,0,0,normal_noiseless,4.371,0.0
4372,0,0,0,0,1,0,normal_noiseless,4.372,0.0
4373,0,1,0,1,0,0,normal_noiseless,4.373,0.0
4374,0,0,1,0,0,0,normal_noiseless,4.374,0.0
4375,0,1,0,1,0,0,normal_noiseless,4.375,0.0
4376,0,0,0,0,1,0,normal_noiseless,4.376,0.0
4377,0,1,1,0,1,0,normal_noiseless,4.377,0.0
4378,0,1,1,0,1,0,normal_noiseless,4.378,0.0
4379,0,0,1,1,0,0,normal_noiseless,4.3790000000000004,0.0
4380,0,0,0,0,1,0,normal_noiseless,4.38,0.0
4381,1,1,0,1,0,0,normal_noiseless,4.381,0.0
4382,1,0,1,1,0,0,normal_noiseless,4.382,0.0
4383,1,1,1,1,1,0,normal_noiseless,4.383,0.0
4384,0,1,1,0,1,0,normal_noiseless,4.384,0.0
4385,1,1,1,1,1,0,normal_noiseless,4.385,0.0
4386,1,0,0,1,1,0,normal_noiseless,4.386,0.0
4387,1,1,0,1,0,0,normal_noiseless,4.3870000000000005,0.0
4388,1,1,0,1,0,0,normal_noiseless,4.388,0.0
4389,0,0,0,0,1,0,normal_noiseless,4.389,0.0
4390,0,0,0,0,1,0,normal_noiseless,4.39,0.0
4391,1,0,1,0,0,0,normal_noiseless,4.391,0.0
4392,0,0,1,0,0,0,normal_noiseless,4.392,0.0
4393,0,0,0,0,1,0,normal_noiseless,4.393,0.0
4394,0,0,1,1,0,0,normal_noiseless,4.394,0.0
4395,1,0,0,1,1,0,normal_noiseless,4.3950000000000005,0.0
4396,0,1,0,1,0,0,normal_noiseless,4.396,0.0
4397,0,1,1,0,1,0,normal_noiseless,4.397,0.0
4398,0,0,0,0,1,0,normal_noiseless,4.398,0.0
4399,1,1,0,1,0,0,normal_noiseless,4.399,0.0
4400,1,1,1,1,1,0,normal_noiseless,4.4,0.0
4401,0,1,0,1,0,0,normal_noiseless,4.401,0.0
4402,0,0,1,0,0,0,normal_noiseless,4.402,0.0
4403,1,0,0,1,1,0,normal_noiseless,4.4030000000000005,0.0
4404,0,1,1,0,1,0,normal_noiseless,4.404,0.0
4405,0,0,1,1,0,0,normal_noiseless,4.405,0.0
4406,0,1,1,0,1,0,normal_noiseless,4.406,0.0
4407,0,0,1,1,0,0,normal_noiseless,4.407,0.0
4408,1,0,1,1,0,0,normal_noiseless,4.408,0.0
4409,0,1,1,0,1,0,normal_noiseless,4.409,0.0
4410,0,0,1,1,0,0,normal_noiseless,4.41,0.0
4411,1,1,0,0,0,0,normal_noiseless,4.4110000000000005,0.0
4412,1,1,0,1,0,0,normal_noiseless,4.412,0.0
4413,0,1,1,0,1,0,normal_noiseless,4.413,0.0
4414,1,1,1,1,1,0,normal_noiseless,4.414,0.0
4415,0,0,1,0,0,0,normal_noiseless,4.415,0.0
4416,0,1,0,1,0,0,normal_noiseless,4.416,0.0
4417,0,0,1,0,0,0,normal_noiseless,4.417,0.0
4418,0,1,1,0,1,0,normal_noiseless,4.418,0.0
4419,1,1,1,1,1,0,normal_noiseless,4.4190000000000005,0.0
4420,0,0,0,0,1,0,normal_noiseless,4.42,0.0
4421,0,0,1,0,0,0,normal_noiseless,4.421,0.0
4422,0,0,1,0,0,0,normal_noiseless,4.422,0.0
4423,1,0,0,1,1,0,normal_noiseless,4.423,0.0
4424,1,1,0,0,0,0,normal_noiseless,4.424,0.0
4425,1,1,1,1,1,0,normal_noiseless,4.425,0.0
4426,1,0,1,0,0,0,normal_noiseless,4.426,0.0
4427,0,0,0,0,1,0,normal_noiseless,4.4270000000000005,0.0
4428,0,1,0,1,0,0,normal_noiseless,4.428,0.0
4429,1,1,1,1,1,0,normal_noiseless,4.429,0.0
4430,1,0,1,0,0,0,normal_noiseless,4.43,0.0
4431,0,1,1,0,1,0,normal_noiseless,4.431,0.0
4432,1,1,1,1,1,0,normal_noiseless,4.432,0.0
4433,1,1,0,1,0,0,normal_noiseless,4.433,0.0
4434,1,1,0,1,0,0,normal_noiseless,4.434,0.0
4435,1,1,0,0,0,0,normal_noiseless,4.4350000000000005,0.0
4436,1,0,1,0,0,0,normal_noiseless,4.436,0.0
4437,1,1,0,0,0,0,normal_noiseless,4.437,0.0
4438,1,1,0,0,0,0,normal_noiseless,4.438,0.0
4439,0,0,0,0,1,0,normal_noiseless,4.439,0.0
4440,1,1,1,1,1,0,normal_noiseless,4.44,0.0
4441,0,0,0,0,1,0,normal_noiseless,4.441,0.0
4442,1,1,1,1,1,0,normal_noiseless,4.442,0.0
4443,1,0,0,1,1,0,normal_noiseless,4.4430000000000005,0.0
4444,1,1,0,1,0,0,normal_noiseless,4.444,0.0
4445,0,1,1,0,1,0,normal_noiseless,4.445,0.0
4446,1,0,0,1,1,0,normal_noiseless,4.446,0.0
4447,1,0,1,1,0,0,normal_noiseless,4.447,0.0
4448,1,0,0,1,1,0,normal_noiseless,4.448,0.0
4449,1,1,1,1,1,0,normal_noiseless,4.449,0.0
4450,1,1,1,1,1,0,normal_noiseless,4.45,0.0
4451,1,0,1,0,0,0,normal_noiseless,4.4510000000000005,0.0
4452,1,1,0,0,0,0,normal_noiseless,4.452,0.0
4453,0,1,0,1,0,0,normal_noiseless,4.453,0.0
4454,0,0,0,0,1,0,normal_noiseless,4.454,0.0
4455,0,1,1,0,1,0,normal_noiseless,4.455,0.0
4456,0,0,0,0,1,0,normal_noiseless,4.456,0.0
4457,1,0,1,1,0,0,normal_noiseless,4.457,0.0
4458,0,0,0,0,1,0,normal_noiseless,4.458,0.0
4459,1,1,0,0,0,0,normal_noiseless,4.4590000000000005,0.0
4460,0,0,0,0,1,0,normal_noiseless,4.46,0.0
4461,1,0,1,1,0,0,normal_noiseless,4.461,0.0
4462,1,0,0,1,1,0,normal_noiseless,4.462,0.0
4463,1,0,1,0,0,0,normal_noiseless,4.463,0.0
4464,0,1,0,0,0,0,normal_noiseless,4.464,0.0
4465,0,0,1,0,0,0,normal_noiseless,4.465,0.0
4466,0,1,0,0,0,0,normal_noiseless,4.466,0.0
4467,0,1,1,0,1,0,normal_noiseless,4.4670000000000005,0.0
4468,1,1,0,1,0,0,normal_noiseless,4.468,0.0
4469,0,1,1,0,1,0,normal_noiseless,4.469,0.0
4470,1,1,0,1,0,0,normal_noiseless,4.47,0.0
4471,1,1,1,1,1,0,normal_noiseless,4.471,0.0
4472,1,1,1,1,1,0,normal_noiseless,4.472,0.0
4473,0,1,0,1,0,0,normal_noiseless,4.473,0.0
4474,1,1,1,1,1,0,normal_noiseless,4.474,0.0
4475,1,1,0,0,0,0,normal_noiseless,4.4750000000000005,0.0
4476,1,1,1,1,1,0,normal_noiseless,4.476,0.0
4477,0,1,1,0,1,0,normal_noiseless,4.477,0.0
4478,1,0,0,1,1,0,normal_noiseless,4.478,0.0
4479,1,0,1,0,0,0,normal_noiseless,4.479,0.0
4480,1,1,0,1,0,0,normal_noiseless,4.48,0.0
4481,1,0,1,1,0,0,normal_noiseless,4.481,0.0
4482,0,0,1,1,0,0,normal_noiseless,4.482,0.0
4483,0,1,1,0,1,0,normal_noiseless,4.483,0.0
4484,1,1,0,0,0,0,normal_noiseless,4.484,0.0
4485,1,0,1,1,0,0,normal_noiseless,4.485,0.0
4486,1,0,0,1,1,0,normal_noiseless,4.486,0.0
4487,1,1,1,1,1,0,normal_noiseless,4.487,0.0
4488,0,1,0,0,0,0,normal_noiseless,4.488,0.0
4489,0,1,0,0,0,0,normal_noiseless,4.489,0.0
4490,0,1,1,0,1,0,normal_noiseless,4.49,0.0
4491,1,0,1,1,0,0,normal_noiseless,4.491,0.0
4492,1,1,0,0,0,0,normal_noiseless,4.492,0.0
4493,1,1,1,1,1,0,normal_noiseless,4.493,0.0
4494,0,0,1,0,0,0,normal_noiseless,4.494,0.0
4495,0,1,1,0,1,0,normal_noiseless,4.495,0.0
4496,1,1,0,0,0,0,normal_noiseless,4.496,0.0
4497,0,0,1,1,0,0,normal_noiseless,4.497,0.0
4498,0,1,0,0,0,0,normal_noiseless,4.498,0.0
4499,0,0,1,1,0,0,normal_noiseless,4.499,0.0
4500,1,1,1,1,1,0,normal_noiseless,4.5,0.0
4501,0,0,1,1,0,0,normal_noiseless,4.501,0.0
4502,1,1,0,1,0,0,normal_noiseless,4.502,0.0
4503,1,1,0,1,0,0,normal_noiseless,4.503,0.0
4504,0,0,0,0,1,0,normal_noiseless,4.5040000000000004,0.0
4505,1,1,0,1,0,0,normal_noiseless,4.505,0.0
4506,0,1,1,0,1,0,normal_noiseless,4.506,0.0
4507,0,1,1,0,1,0,normal_noiseless,4.507,0.0
4508,0,1,0,1,0,0,normal_noiseless,4.508,0.0
4509,1,0,0,1,1,0,normal_noiseless,4.509,0.0
4510,0,0,0,0,1,0,normal_noiseless,4.51,0.0
4511,1,1,1,1,1,0,normal_noiseless,4.511,0.0
4512,1,1,1,1,1,0,normal_noiseless,4.5120000000000005,0.0
4513,1,0,0,1,1,0,normal_noiseless,4.513,0.0
4514,1,1,0,1,0,0,normal_noiseless,4.514,0.0
4515,0,0,1,1,0,0,normal_noiseless,4.515,0.0
4516,1,0,0,1,1,0,normal_noiseless,4.516,0.0
4517,0,0,0,0,1,0,normal_noiseless,4.517,0.0
4518,0,1,1,0,1,0,normal_noiseless,4.518,0.0
4519,0,0,0,0,1,0,normal_noiseless,4.519,0.0
4520,1,0,0,1,1,0,normal_noiseless,4.5200000000000005,0.0
4521,0,1,0,0,0,0,normal_noiseless,4.521,0.0
4522,1,1,0,0,0,0,normal_noiseless,4.522,0.0
4523,1,1,1,1,1,0,normal_noiseless,4.523,0.0
4524,1,1,1,1,1,0,normal_noiseless,4.524,0.0
4525,1,1,0,0,0,0,normal_noiseless,4.525,0.0
4526,1,0,0,1,1,0,normal_noiseless,4.526,0.0
4527,1,0,0,1,1,0,normal_noiseless,4.527,0.0
4528,1,0,0,1,1,0,normal_noiseless,4.5280000000000005,0.0
4529,0,1,0,0,0,0,normal_noiseless,4.529,0.0
4530,1,0,0,1,1,0,normal_noiseless,4.53,0.0
4531,1,1,1,1,1,0,normal_noiseless,4.531,0.0
4532,0,1,0,0,0,0,normal_noiseless,4.532,0.0
4533,0,1,0,0,0,0,normal_noiseless,4.533,0.0
4534,1,0,0,1,1,0,normal_noiseless,4.534,0.0
4535,1,1,0,1,0,0,normal_noiseless,4.535,0.0
4536,1,1,0,0,0,0,normal_noiseless,4.5360000000000005,0.0
4537,0,1,1,0,1,0,normal_noiseless,4.537,0.0
4538,0,1,0,0,0,0,normal_noiseless,4.538,0.0
4539,1,1,0,1,0,0,normal_noiseless,4.539,0.0
4540,0,1,1,0,1,0,normal_noiseless,4.54,0.0
4541,0,1,1,0,1,0,normal_noiseless,4.541,0.0
4542,1,0,1,0,0,0,normal_noiseless,4.542,0.0
4543,0,1,0,0,0,0,normal_noiseless,4.543,0.0
4544,0,0,1,1,0,0,normal_noiseless,4.5440000000000005,0.0
4545,1,0,1,1,0,0,normal_noiseless,4.545,0.0
4546,0,0,0,0,1,0,normal_noiseless,4.546,0.0
4547,1,0,1,1,0,0,normal_noiseless,4.547,0.0
4548,0,1,0,1,0,0,normal_noiseless,4.548,0.0
4549,1,0,1,0,0,0,normal_noiseless,4.549,0.0
4550,0,0,0,0,1,0,normal_noiseless,4.55,0.0
4551,0,1,1,0,1,0,normal_noiseless,4.551,0.0
4552,1,0,1,0,0,0,normal_noiseless,4.5520000000000005,0.0
4553,1,1,0,1,0,0,normal_noiseless,4.553,0.0
4554,0,0,1,0,0,0,normal_noiseless,4.554,0.0
4555,0,0,0,0,1,0,normal_noiseless,4.555,0.0
4556,0,1,1,0,1,0,normal_noiseless,4.556,0.0
4557,1,0,0,1,1,0,normal_noiseless,4.557,0.0
4558,0,1,0,1,0,0,normal_noiseless,4.558,0.0
4559,0,0,0,0,1,0,normal_noiseless,4.559,0.0
4560,0,0,1,0,0,0,normal_noiseless,4.5600000000000005,0.0
4561,0,1,1,0,1,0,normal_noiseless,4.561,0.0
4562,0,0,0,0,1,0,normal_noiseless,4.562,0.0
4563,0,0,0,0,1,0,normal_noiseless,4.563,0.0
4564,0,0,0,0,1,0,normal_noiseless,4.564,0.0
4565,1,0,0,1,1,0,normal_noiseless,4.565,0.0
4566,1,1,1,1,1,0,normal_noiseless,4.566,0.0
4567,0,1,1,0,1,0,normal_noiseless,4.567,0.0
4568,1,1,1,1,1,0,normal_noiseless,4.5680000000000005,0.0
4569,1,0,1,1,0,0,normal_noiseless,4.569,0.0
4570,1,0,0,1,1,0,normal_noiseless,4.57,0.0
4571,0,0,1,0,0,0,normal_noiseless,4.571,0.0
4572,0,0,0,0,1,0,normal_noiseless,4.572,0.0
4573,1,0,1,0,0,0,normal_noiseless,4.573,0.0
4574,0,0,1,1,0,0,normal_noiseless,4.574,0.0
4575,1,0,0,1,1,0,normal_noiseless,4.575,0.0
4576,0,0,1,0,0,0,normal_noiseless,4.5760000000000005,0.0
4577,0,1,1,0,1,0,normal_noiseless,4.577,0.0
4578,1,1,0,1,0,0,normal_noiseless,4.578,0.0
4579,1,1,1,1,1,0,normal_noiseless,4.579,0.0
4580,0,1,1,0,1,0,normal_noiseless,4.58,0.0
4581,1,0,0,1,1,0,normal_noiseless,4.581,0.0
4582,0,1,0,1,0,0,normal_noiseless,4.582,0.0
4583,0,1,0,0,0,0,normal_noiseless,4.583,0.0
4584,1,1,1,1,1,0,normal_noiseless,4.5840000000000005,0.0
4585,1,0,0,1,1,0,normal_noiseless,4.585,0.0
4586,1,1,1,1,1,0,normal_noiseless,4.586,0.0
4587,1,1,1,1,1,0,normal_noiseless,4.587,0.0
4588,0,1,0,1,0,0,normal_noiseless,4.588,0.0
4589,1,0,0,1,1,0,normal_noiseless,4.589,0.0
4590,0,1,1,0,1,0,normal_noiseless,4.59,0.0
4591,0,1,1,0,1,0,normal_noiseless,4.591,0.0
4592,0,0,0,0,1,0,normal_noiseless,4.5920000000000005,0.0
4593,1,1,1,1,1,0,normal_noiseless,4.593,0.0
4594,0,1,0,1,0,0,normal_noiseless,4.594,0.0
4595,1,0,1,1,0,0,normal_noiseless,4.595,0.0
4596,0,1,1,0,1,0,normal_noiseless,4.596,0.0
4597,1,0,1,1,0,0,normal_noiseless,4.597,0.0
4598,0,0,0,0,1,0,normal_noiseless,4.598,0.0
4599,0,0,0,0,1,0,normal_noiseless,4.599,0.0
4600,1,1,0,0,0,0,normal_noiseless,4.6000000000000005,0.0
4601,0,0,1,0,0,0,normal_noiseless,4.601,0.0
4602,0,1,1,0,1,0,normal_noiseless,4.602,0.0
4603,1,1,0,1,0,0,normal_noiseless,4.603,0.0
4604,1,0,0,1,1,0,normal_noiseless,4.604,0.0
4605,0,0,1,1,0,0,normal_noiseless,4.605,0.0
4606,1,1,0,0,0,0,normal_noiseless,4.606,0.0
4607,0,1,1,0,1,0,normal_noiseless,4.607,0.0
4608,1,1,0,1,0,0,normal_noiseless,4.6080000000000005,0.0
4609,0,1,1,0,1,0,normal_noiseless,4.609,0.0
