timestamp_idx,alice_bit,alice_basis,bob_basis,bob_bit,basis_match,error,label
5359,0,1,1,0,1,0,normal_noiseless
5360,0,1,0,0,0,0,normal_noiseless
5361,1,1,0,1,0,0,normal_noiseless
5362,0,0,0,0,1,0,normal_noiseless
5363,1,0,1,0,0,0,normal_noiseless
5364,0,1,1,0,1,0,normal_noiseless
5365,1,1,1,1,1,0,normal_noiseless
5366,0,1,1,0,1,0,normal_noiseless
5367,0,0,0,0,1,0,normal_noiseless
5368,1,0,0,1,1,0,normal_noiseless
5369,0,0,0,0,1,0,normal_noiseless
5370,1,0,0,1,1,0,normal_noiseless
5371,1,0,0,1,1,0,normal_noiseless
5372,1,1,1,1,1,0,normal_noiseless
5373,0,1,1,0,1,0,normal_noiseless
5374,0,1,0,1,0,0,normal_noiseless
5375,0,0,0,0,1,0,normal_noiseless
5376,0,0,1,0,0,0,normal_noiseless
5377,0,0,1,0,0,0,normal_noiseless
5378,1,1,1,1,1,0,normal_noiseless
5379,0,1,0,1,0,0,normal_noiseless
5380,1,1,0,0,0,0,normal_noiseless
5381,1,1,1,1,1,0,normal_noiseless
5382,1,0,1,1,0,0,normal_noiseless
5383,1,0,1,0,0,0,normal_noiseless
5384,0,1,1,0,1,0,normal_noiseless
5385,1,1,1,1,1,0,normal_noiseless
5386,1,1,0,1,0,0,normal_noiseless
5387,1,0,0,1,1,0,normal_noiseless
5388,1,0,0,1,1,0,normal_noiseless
5389,1,0,0,1,1,0,normal_noiseless
5390,0,1,1,0,1,0,normal_noiseless
5391,0,0,0,0,1,0,normal_noiseless
5392,0,0,0,0,1,0,normal_noiseless
5393,0,1,1,0,1,0,normal_noiseless
5394,1,1,1,1,1,0,normal_noiseless
5395,1,0,0,1,1,0,normal_noiseless
5396,1,1,1,1,1,0,normal_noiseless
5397,1,1,0,1,0,0,normal_noiseless
5398,0,0,1,0,0,0,normal_noiseless
5399,1,0,1,1,0,0,normal_noiseless
5400,0,0,1,0,0,0,normal_noiseless
5401,1,0,1,0,0,0,normal_noiseless
5402,0,0,1,1,0,0,normal_noiseless
5403,0,1,1,0,1,0,normal_noiseless
5404,1,0,0,1,1,0,normal_noiseless
5405,0,0,1,0,0,0,normal_noiseless
5406,1,0,1,0,0,0,normal_noiseless
5407,0,0,1,1,0,0,normal_noiseless
5408,0,0,0,0,1,0,normal_noiseless
5409,0,0,1,1,0,0,normal_noiseless
5410,1,0,0,1,1,0,normal_noiseless
5411,0,1,0,0,0,0,normal_noiseless
5412,1,0,1,0,0,0,normal_noiseless
5413,1,0,1,1,0,0,normal_noiseless
5414,0,1,1,0,1,0,normal_noiseless
5415,0,1,0,1,0,0,normal_noiseless
5416,0,0,0,0,1,0,normal_noiseless
5417,0,1,0,0,0,0,normal_noiseless
5418,0,0,1,0,0,0,normal_noiseless
5419,0,0,0,0,1,0,normal_noiseless
5420,0,1,0,0,0,0,normal_noiseless
5421,0,0,1,1,0,0,normal_noiseless
5422,1,1,1,1,1,0,normal_noiseless
5423,1,0,1,1,0,0,normal_noiseless
5424,0,1,1,0,1,0,normal_noiseless
5425,1,1,0,1,0,0,normal_noiseless
5426,1,1,0,0,0,0,normal_noiseless
5427,0,0,1,0,0,0,normal_noiseless
5428,0,1,0,0,0,0,normal_noiseless
5429,1,0,1,1,0,0,normal_noiseless
5430,1,0,0,1,1,0,normal_noiseless
5431,0,1,0,1,0,0,normal_noiseless
5432,0,1,1,0,1,0,normal_noiseless
5433,0,0,1,0,0,0,normal_noiseless
5434,1,0,0,1,1,0,normal_noiseless
5435,0,1,1,0,1,0,normal_noiseless
5436,1,1,0,0,0,0,normal_noiseless
5437,1,1,1,1,1,0,normal_noiseless
5438,1,0,0,1,1,0,normal_noiseless
5439,1,1,0,1,0,0,normal_noiseless
5440,1,1,0,0,0,0,normal_noiseless
5441,1,1,1,1,1,0,normal_noiseless
5442,1,0,1,1,0,0,normal_noiseless
5443,0,1,0,0,0,0,normal_noiseless
5444,1,1,0,1,0,0,normal_noiseless
5445,0,0,1,1,0,0,normal_noiseless
5446,1,1,1,1,1,0,normal_noiseless
5447,0,1,0,1,0,0,normal_noiseless
5448,1,0,1,0,0,0,normal_noiseless
5449,0,1,0,0,0,0,normal_noiseless
5450,0,0,1,1,0,0,normal_noiseless
5451,0,0,1,1,0,0,normal_noiseless
5452,1,0,0,1,1,0,normal_noiseless
5453,1,1,1,1,1,0,normal_noiseless
5454,0,1,0,0,0,0,normal_noiseless
5455,1,0,1,0,0,0,normal_noiseless
5456,0,0,1,1,0,0,normal_noiseless
5457,0,0,0,0,1,0,normal_noiseless
5458,1,0,0,1,1,0,normal_noiseless
5459,0,0,0,0,1,0,normal_noiseless
5460,1,1,0,0,0,0,normal_noiseless
5461,1,0,1,1,0,0,normal_noiseless
5462,0,1,0,1,0,0,normal_noiseless
5463,0,1,0,1,0,0,normal_noiseless
5464,1,1,0,0,0,0,normal_noiseless
5465,0,0,0,0,1,0,normal_noiseless
5466,1,0,0,1,1,0,normal_noiseless
5467,0,1,0,1,0,0,normal_noiseless
5468,0,1,0,0,0,0,normal_noiseless
5469,1,1,1,1,1,0,normal_noiseless
5470,1,1,1,1,1,0,normal_noiseless
5471,0,1,0,1,0,0,normal_noiseless
5472,0,0,0,0,1,0,normal_noiseless
5473,0,1,0,1,0,0,normal_noiseless
5474,1,0,1,1,0,0,normal_noiseless
5475,0,0,1,1,0,0,normal_noiseless
5476,0,0,1,1,0,0,normal_noiseless
5477,1,1,0,1,0,0,normal_noiseless
5478,1,0,1,1,0,0,normal_noiseless
5479,0,1,1,0,1,0,normal_noiseless
5480,1,0,0,1,1,0,normal_noiseless
5481,1,0,0,1,1,0,normal_noiseless
5482,1,1,1,1,1,0,normal_noiseless
5483,0,1,0,1,0,0,normal_noiseless
5484,0,1,0,1,0,0,normal_noiseless
5485,1,1,0,1,0,0,normal_noiseless
5486,0,1,0,1,0,0,normal_noiseless
5487,1,1,1,1,1,0,normal_noiseless
5488,1,1,0,0,0,0,normal_noiseless
5489,1,0,1,1,0,0,normal_noiseless
5490,0,0,1,0,0,0,normal_noiseless
5491,1,0,0,1,1,0,normal_noiseless
5492,1,1,1,1,1,0,normal_noiseless
5493,1,1,1,1,1,0,normal_noiseless
5494,0,1,1,0,1,0,normal_noiseless
5495,0,0,1,0,0,0,normal_noiseless
5496,0,1,0,0,0,0,normal_noiseless
5497,0,0,1,0,0,0,normal_noiseless
5498,0,1,0,0,0,0,normal_noiseless
5499,0,0,1,1,0,0,normal_noiseless
5500,0,0,1,1,0,0,normal_noiseless
5501,1,1,0,1,0,0,normal_noiseless
5502,1,1,1,1,1,0,normal_noiseless
5503,1,1,1,1,1,0,normal_noiseless
5504,1,0,0,1,1,0,normal_noiseless
5505,0,1,0,0,0,0,normal_noiseless
5506,1,0,0,1,1,0,normal_noiseless
5507,1,1,0,1,0,0,normal_noiseless
5508,0,0,0,0,1,0,normal_noiseless
5509,0,1,1,0,1,0,normal_noiseless
5510,1,0,1,0,0,0,normal_noiseless
5511,1,0,1,0,0,0,normal_noiseless
5512,1,1,0,1,0,0,normal_noiseless
5513,0,0,1,1,0,0,normal_noiseless
5514,0,1,0,0,0,0,normal_noiseless
5515,1,1,0,1,0,0,normal_noiseless
5516,1,1,0,1,0,0,normal_noiseless
5517,1,0,0,1,1,0,normal_noiseless
5518,0,1,0,1,0,0,normal_noiseless
5519,0,0,0,0,1,0,normal_noiseless
5520,1,1,0,0,0,0,normal_noiseless
5521,1,1,0,1,0,0,normal_noiseless
5522,0,0,1,1,0,0,normal_noiseless
5523,0,1,0,1,0,0,normal_noiseless
5524,0,1,1,0,1,0,normal_noiseless
5525,0,0,0,0,1,0,normal_noiseless
5526,0,0,0,0,1,0,normal_noiseless
5527,0,1,1,0,1,0,normal_noiseless
5528,1,0,0,1,1,0,normal_noiseless
5529,0,0,1,1,0,0,normal_noiseless
5530,0,0,1,1,0,0,normal_noiseless
5531,0,0,1,0,0,0,normal_noiseless
5532,1,1,1,1,1,0,normal_noiseless
5533,0,1,1,0,1,0,normal_noiseless
5534,0,1,0,0,0,0,normal_noiseless
5535,1,0,1,0,0,0,normal_noiseless
5536,1,0,1,0,0,0,normal_noiseless
5537,1,1,0,0,0,0,normal_noiseless
5538,1,1,1,1,1,0,normal_noiseless
5539,1,1,0,1,0,0,normal_noiseless
5540,0,1,0,0,0,0,normal_noiseless
5541,1,1,0,0,0,0,normal_noiseless
5542,1,0,1,1,0,0,normal_noiseless
5543,0,1,1,0,1,0,normal_noiseless
5544,1,1,0,0,0,0,normal_noiseless
5545,0,1,1,0,1,0,normal_noiseless
5546,0,0,1,1,0,0,normal_noiseless
5547,1,1,0,1,0,0,normal_noiseless
5548,0,0,1,1,0,0,normal_noiseless
5549,1,0,0,1,1,0,normal_noiseless
5550,0,0,0,0,1,0,normal_noiseless
5551,1,1,0,0,0,0,normal_noiseless
5552,0,0,1,0,0,0,normal_noiseless
5553,0,1,0,1,0,0,normal_noiseless
5554,0,0,0,0,1,0,normal_noiseless
5555,1,1,1,1,1,0,normal_noiseless
5556,1,1,0,1,0,0,normal_noiseless
5557,1,0,1,1,0,0,normal_noiseless
5558,1,1,0,1,0,0,normal_noiseless
5559,1,1,1,1,1,0,normal_noiseless
5560,0,1,1,0,1,0,normal_noiseless
5561,1,0,0,1,1,0,normal_noiseless
5562,1,1,1,1,1,0,normal_noiseless
5563,0,1,0,1,0,0,normal_noiseless
5564,1,1,1,1,1,0,normal_noiseless
5565,0,0,0,0,1,0,normal_noiseless
5566,0,0,1,0,0,0,normal_noiseless
5567,0,0,1,0,0,0,normal_noiseless
5568,1,1,1,1,1,0,normal_noiseless
5569,0,1,1,0,1,0,normal_noiseless
5570,1,0,1,1,0,0,normal_noiseless
5571,0,0,0,0,1,0,normal_noiseless
5572,1,0,0,1,1,0,normal_noiseless
5573,1,1,0,1,0,0,normal_noiseless
5574,1,1,1,1,1,0,normal_noiseless
5575,1,0,1,0,0,0,normal_noiseless
5576,0,1,0,0,0,0,normal_noiseless
5577,1,1,1,1,1,0,normal_noiseless
5578,0,0,0,0,1,0,normal_noiseless
5579,0,0,1,1,0,0,normal_noiseless
5580,0,1,1,0,1,0,normal_noiseless
5581,1,0,0,1,1,0,normal_noiseless
5582,1,1,1,1,1,0,normal_noiseless
5583,0,0,1,0,0,0,normal_noiseless
5584,1,0,0,1,1,0,normal_noiseless
5585,1,0,0,1,1,0,normal_noiseless
5586,1,1,1,1,1,0,normal_noiseless
5587,1,1,1,1,1,0,normal_noiseless
5588,0,1,1,0,1,0,normal_noiseless
5589,1,0,0,1,1,0,normal_noiseless
5590,1,0,1,0,0,0,normal_noiseless
5591,1,1,1,1,1,0,normal_noiseless
5592,0,0,0,0,1,0,normal_noiseless
5593,1,1,1,1,1,0,normal_noiseless
5594,0,0,1,1,0,0,normal_noiseless
5595,1,1,0,0,0,0,normal_noiseless
5596,1,1,1,1,1,0,normal_noiseless
5597,0,1,0,1,0,0,normal_noiseless
5598,0,0,1,1,0,0,normal_noiseless
5599,1,0,0,1,1,0,normal_noiseless
5600,1,0,0,1,1,0,normal_noiseless
5601,1,1,0,0,0,0,normal_noiseless
5602,1,1,1,1,1,0,normal_noiseless
5603,0,1,0,1,0,0,normal_noiseless
5604,1,0,1,0,0,0,normal_noiseless
5605,1,0,0,1,1,0,normal_noiseless
5606,1,1,0,0,0,0,normal_noiseless
5607,0,0,1,1,0,0,normal_noiseless
5608,0,1,0,0,0,0,normal_noiseless
5609,0,0,0,0,1,0,normal_noiseless
5610,0,0,1,1,0,0,normal_noiseless
5611,1,0,1,0,0,0,normal_noiseless
5612,0,1,0,0,0,0,normal_noiseless
5613,1,0,0,1,1,0,normal_noiseless
5614,1,1,0,0,0,0,normal_noiseless
5615,1,1,1,1,1,0,normal_noiseless
5616,1,0,1,1,0,0,normal_noiseless
5617,0,1,1,0,1,0,normal_noiseless
5618,0,1,1,0,1,0,normal_noiseless
5619,0,1,0,1,0,0,normal_noiseless
5620,0,0,0,0,1,0,normal_noiseless
5621,1,0,0,1,1,0,normal_noiseless
5622,0,0,0,0,1,0,normal_noiseless
5623,0,0,0,0,1,0,normal_noiseless
5624,0,1,0,0,0,0,normal_noiseless
5625,1,0,0,1,1,0,normal_noiseless
5626,0,0,0,0,1,0,normal_noiseless
5627,1,1,1,1,1,0,normal_noiseless
5628,0,0,0,0,1,0,normal_noiseless
5629,0,0,1,0,0,0,normal_noiseless
5630,1,1,0,1,0,0,normal_noiseless
5631,1,0,0,1,1,0,normal_noiseless
5632,1,1,0,1,0,0,normal_noiseless
5633,1,0,0,1,1,0,normal_noiseless
5634,0,0,0,0,1,0,normal_noiseless
5635,0,1,1,0,1,0,normal_noiseless
5636,0,1,1,0,1,0,normal_noiseless
5637,0,1,1,0,1,0,normal_noiseless
5638,1,1,1,1,1,0,normal_noiseless
5639,1,0,0,1,1,0,normal_noiseless
5640,1,1,0,1,0,0,normal_noiseless
5641,0,1,0,1,0,0,normal_noiseless
5642,1,1,1,1,1,0,normal_noiseless
5643,0,1,0,1,0,0,normal_noiseless
5644,0,1,0,1,0,0,normal_noiseless
5645,1,1,0,1,0,0,normal_noiseless
5646,0,1,0,0,0,0,normal_noiseless
5647,0,0,1,1,0,0,normal_noiseless
5648,1,0,1,0,0,0,normal_noiseless
5649,0,1,1,0,1,0,normal_noiseless
5650,1,0,0,1,1,0,normal_noiseless
5651,1,0,1,1,0,0,normal_noiseless
5652,0,1,1,0,1,0,normal_noiseless
5653,1,0,0,1,1,0,normal_noiseless
5654,1,1,0,1,0,0,normal_noiseless
5655,1,0,0,1,1,0,normal_noiseless
5656,1,0,1,0,0,0,normal_noiseless
5657,0,0,0,0,1,0,normal_noiseless
5658,0,0,0,0,1,0,normal_noiseless
5659,1,0,0,1,1,0,normal_noiseless
5660,1,0,0,1,1,0,normal_noiseless
5661,0,0,1,1,0,0,normal_noiseless
5662,0,0,0,0,1,0,normal_noiseless
5663,0,0,1,1,0,0,normal_noiseless
5664,0,1,0,1,0,0,normal_noiseless
5665,1,0,0,1,1,0,normal_noiseless
5666,0,0,0,0,1,0,normal_noiseless
5667,0,0,0,0,1,0,normal_noiseless
5668,1,0,1,1,0,0,normal_noiseless
5669,1,1,0,1,0,0,normal_noiseless
5670,1,1,1,1,1,0,normal_noiseless
5671,0,0,1,0,0,0,normal_noiseless
5672,0,0,1,1,0,0,normal_noiseless
5673,1,0,0,1,1,0,normal_noiseless
5674,1,0,1,0,0,0,normal_noiseless
5675,0,1,0,1,0,0,normal_noiseless
5676,1,0,0,1,1,0,normal_noiseless
5677,1,1,1,1,1,0,normal_noiseless
5678,1,1,1,1,1,0,normal_noiseless
5679,1,0,0,1,1,0,normal_noiseless
5680,0,0,1,0,0,0,normal_noiseless
5681,0,0,0,0,1,0,normal_noiseless
5682,1,1,1,1,1,0,normal_noiseless
5683,1,1,0,0,0,0,normal_noiseless
5684,1,1,0,0,0,0,normal_noiseless
5685,1,0,1,1,0,0,normal_noiseless
5686,0,1,0,0,0,0,normal_noiseless
5687,0,1,1,0,1,0,normal_noiseless
5688,0,1,0,1,0,0,normal_noiseless
5689,1,1,0,1,0,0,normal_noiseless
5690,1,0,0,1,1,0,normal_noiseless
5691,1,1,0,1,0,0,normal_noiseless
5692,0,1,0,1,0,0,normal_noiseless
5693,1,0,1,1,0,0,normal_noiseless
5694,1,0,1,1,0,0,normal_noiseless
5695,1,0,0,1,1,0,normal_noiseless
5696,1,0,0,1,1,0,normal_noiseless
5697,0,0,1,1,0,0,normal_noiseless
5698,1,1,1,1,1,0,normal_noiseless
5699,0,1,0,1,0,0,normal_noiseless
5700,1,0,0,1,1,0,normal_noiseless
5701,0,1,1,0,1,0,normal_noiseless
5702,0,0,1,1,0,0,normal_noiseless
5703,0,0,0,0,1,0,normal_noiseless
5704,1,0,1,0,0,0,normal_noiseless
5705,1,0,1,0,0,0,normal_noiseless
5706,1,0,0,1,1,0,normal_noiseless
5707,0,1,1,0,1,0,normal_noiseless
5708,1,0,0,1,1,0,normal_noiseless
5709,1,1,0,1,0,0,normal_noiseless
5710,0,1,1,0,1,0,normal_noiseless
5711,0,1,1,0,1,0,normal_noiseless
5712,0,0,0,0,1,0,normal_noiseless
5713,0,1,0,0,0,0,normal_noiseless
5714,0,1,1,0,1,0,normal_noiseless
5715,1,0,1,1,0,0,normal_noiseless
5716,1,1,1,1,1,0,normal_noiseless
5717,0,1,1,0,1,0,normal_noiseless
5718,0,0,0,0,1,0,normal_noiseless
5719,1,1,1,1,1,0,normal_noiseless
5720,0,0,1,0,0,0,normal_noiseless
5721,0,0,0,0,1,0,normal_noiseless
5722,1,1,0,1,0,0,normal_noiseless
5723,0,0,0,0,1,0,normal_noiseless
5724,1,0,0,1,1,0,normal_noiseless
5725,0,0,1,1,0,0,normal_noiseless
5726,0,0,0,0,1,0,normal_noiseless
5727,1,0,0,1,1,0,normal_noiseless
5728,1,0,1,1,0,0,normal_noiseless
5729,1,1,0,1,0,0,normal_noiseless
5730,1,1,0,0,0,0,normal_noiseless
5731,1,1,0,0,0,0,normal_noiseless
5732,1,1,1,1,1,0,normal_noiseless
5733,1,1,1,1,1,0,normal_noiseless
5734,0,1,1,0,1,0,normal_noiseless
5735,0,1,0,1,0,0,normal_noiseless
5736,0,0,1,0,0,0,normal_noiseless
5737,1,1,0,1,0,0,normal_noiseless
5738,1,0,1,1,0,0,normal_noiseless
5739,0,1,1,0,1,0,normal_noiseless
5740,0,1,1,0,1,0,normal_noiseless
5741,0,1,1,0,1,0,normal_noiseless
5742,1,1,1,1,1,0,normal_noiseless
5743,0,0,1,1,0,0,normal_noiseless
5744,0,0,0,0,1,0,normal_noiseless
5745,0,0,1,1,0,0,normal_noiseless
5746,0,0,1,0,0,0,normal_noiseless
5747,0,1,0,0,0,0,normal_noiseless
5748,0,1,1,0,1,0,normal_noiseless
5749,0,0,1,1,0,0,normal_noiseless
5750,0,1,1,0,1,0,normal_noiseless
5751,1,1,0,0,0,0,normal_noiseless
5752,1,0,1,1,0,0,normal_noiseless
5753,1,0,1,0,0,0,normal_noiseless
5754,0,0,0,0,1,0,normal_noiseless
5755,0,1,1,0,1,0,normal_noiseless
5756,1,1,1,1,1,0,normal_noiseless
5757,0,1,1,0,1,0,normal_noiseless
5758,0,0,1,0,0,0,normal_noiseless
5759,1,1,0,1,0,0,normal_noiseless
5760,0,1,1,0,1,0,normal_noiseless
5761,1,1,0,0,0,0,normal_noiseless
5762,1,0,0,1,1,0,normal_noiseless
5763,0,1,0,1,0,0,normal_noiseless
5764,1,0,0,1,1,0,normal_noiseless
5765,1,1,0,0,0,0,normal_noiseless
5766,0,1,0,1,0,0,normal_noiseless
5767,0,1,1,0,1,0,normal_noiseless
5768,0,1,1,0,1,0,normal_noiseless
5769,0,1,1,0,1,0,normal_noiseless
5770,0,1,0,0,0,0,normal_noiseless
5771,1,1,0,1,0,0,normal_noiseless
5772,1,0,0,1,1,0,normal_noiseless
5773,1,1,1,1,1,0,normal_noiseless
5774,0,0,0,0,1,0,normal_noiseless
5775,0,1,0,1,0,0,normal_noiseless
5776,0,1,0,0,0,0,normal_noiseless
5777,1,1,0,1,0,0,normal_noiseless
5778,0,1,0,1,0,0,normal_noiseless
5779,1,1,1,1,1,0,normal_noiseless
5780,1,1,0,1,0,0,normal_noiseless
5781,1,0,1,1,0,0,normal_noiseless
5782,1,1,0,0,0,0,normal_noiseless
5783,0,1,0,1,0,0,normal_noiseless
5784,0,0,0,0,1,0,normal_noiseless
5785,0,1,0,1,0,0,normal_noiseless
5786,1,0,0,1,1,0,normal_noiseless
5787,1,1,1,1,1,0,normal_noiseless
5788,0,0,0,0,1,0,normal_noiseless
5789,1,0,0,1,1,0,normal_noiseless
5790,1,0,1,1,0,0,normal_noiseless
5791,1,0,1,1,0,0,normal_noiseless
5792,1,0,1,1,0,0,normal_noiseless
5793,1,0,0,1,1,0,normal_noiseless
5794,1,0,0,1,1,0,normal_noiseless
5795,1,1,0,1,0,0,normal_noiseless
5796,0,0,1,1,0,0,normal_noiseless
5797,1,1,1,1,1,0,normal_noiseless
5798,0,1,1,0,1,0,normal_noiseless
5799,0,1,1,0,1,0,normal_noiseless
5800,0,1,0,1,0,0,normal_noiseless
5801,1,0,1,0,0,0,normal_noiseless
5802,0,1,0,1,0,0,normal_noiseless
5803,0,1,1,0,1,0,normal_noiseless
5804,0,0,1,0,0,0,normal_noiseless
5805,1,0,1,1,0,0,normal_noiseless
5806,1,0,1,0,0,0,normal_noiseless
5807,1,0,0,1,1,0,normal_noiseless
5808,0,0,1,0,0,0,normal_noiseless
5809,1,0,0,1,1,0,normal_noiseless
5810,0,1,0,0,0,0,normal_noiseless
5811,1,1,1,1,1,0,normal_noiseless
5812,1,1,0,0,0,0,normal_noiseless
5813,0,0,1,0,0,0,normal_noiseless
5814,1,0,0,1,1,0,normal_noiseless
5815,1,1,0,1,0,0,normal_noiseless
5816,1,0,1,1,0,0,normal_noiseless
5817,1,0,0,1,1,0,normal_noiseless
5818,0,0,0,0,1,0,normal_noiseless
5819,0,1,1,0,1,0,normal_noiseless
5820,0,1,1,0,1,0,normal_noiseless
5821,1,1,1,1,1,0,normal_noiseless
5822,1,0,0,1,1,0,normal_noiseless
5823,0,1,1,0,1,0,normal_noiseless
5824,1,0,0,1,1,0,normal_noiseless
5825,0,0,0,0,1,0,normal_noiseless
5826,1,0,1,1,0,0,normal_noiseless
5827,1,1,1,1,1,0,normal_noiseless
5828,0,1,0,1,0,0,normal_noiseless
5829,0,1,1,0,1,0,normal_noiseless
5830,0,0,0,0,1,0,normal_noiseless
5831,1,1,0,1,0,0,normal_noiseless
5832,0,1,0,1,0,0,normal_noiseless
5833,0,0,1,0,0,0,normal_noiseless
5834,1,0,1,0,0,0,normal_noiseless
5835,0,0,0,0,1,0,normal_noiseless
5836,1,1,0,1,0,0,normal_noiseless
5837,0,0,1,0,0,0,normal_noiseless
5838,1,0,1,0,0,0,normal_noiseless
5839,1,1,1,1,1,0,normal_noiseless
5840,1,0,1,1,0,0,normal_noiseless
5841,1,1,1,1,1,0,normal_noiseless
5842,0,1,0,1,0,0,normal_noiseless
5843,1,0,1,0,0,0,normal_noiseless
5844,1,0,0,1,1,0,normal_noiseless
5845,0,0,1,0,0,0,normal_noiseless
5846,1,0,1,1,0,0,normal_noiseless
5847,1,1,1,1,1,0,normal_noiseless
5848,1,1,1,1,1,0,normal_noiseless
5849,0,0,0,0,1,0,normal_noiseless
5850,0,1,1,0,1,0,normal_noiseless
5851,0,1,0,0,0,0,normal_noiseless
5852,1,1,0,1,0,0,normal_noiseless
5853,1,1,1,1,1,0,normal_noiseless
5854,1,0,1,0,0,0,normal_noiseless
5855,0,0,1,0,0,0,normal_noiseless
5856,0,0,0,0,1,0,normal_noiseless
5857,1,1,1,1,1,0,normal_noiseless
5858,1,0,1,1,0,0,normal_noiseless
5859,0,0,0,0,1,0,normal_noiseless
5860,1,0,1,1,0,0,normal_noiseless
5861,1,1,1,1,1,0,normal_noiseless
5862,0,0,0,0,1,0,normal_noiseless
5863,0,1,0,1,0,0,normal_noiseless
5864,1,0,0,1,1,0,normal_noiseless
5865,1,0,0,1,1,0,normal_noiseless
5866,1,1,1,1,1,0,normal_noiseless
5867,1,0,1,0,0,0,normal_noiseless
5868,1,0,1,1,0,0,normal_noiseless
5869,0,1,0,0,0,0,normal_noiseless
5870,1,0,1,0,0,0,normal_noiseless
5871,0,0,0,0,1,0,normal_noiseless
5872,1,0,0,1,1,0,normal_noiseless
5873,0,0,1,1,0,0,normal_noiseless
5874,0,0,1,0,0,0,normal_noiseless
5875,1,0,1,0,0,0,normal_noiseless
5876,0,0,1,0,0,0,normal_noiseless
5877,1,0,0,1,1,0,normal_noiseless
5878,0,1,0,0,0,0,normal_noiseless
5879,0,0,1,0,0,0,normal_noiseless
5880,1,0,0,1,1,0,normal_noiseless
5881,1,1,1,1,1,0,normal_noiseless
5882,0,0,1,0,0,0,normal_noiseless
5883,1,0,0,1,1,0,normal_noiseless
5884,1,0,0,1,1,0,normal_noiseless
5885,1,0,0,1,1,0,normal_noiseless
5886,1,0,0,1,1,0,normal_noiseless
5887,1,1,1,1,1,0,normal_noiseless
5888,0,0,0,0,1,0,normal_noiseless
5889,0,1,1,0,1,0,normal_noiseless
5890,0,1,0,1,0,0,normal_noiseless
5891,0,0,1,0,0,0,normal_noiseless
5892,0,1,0,0,0,0,normal_noiseless
5893,1,1,1,1,1,0,normal_noiseless
5894,0,0,0,0,1,0,normal_noiseless
5895,0,1,0,0,0,0,normal_noiseless
5896,0,0,1,0,0,0,normal_noiseless
5897,0,1,1,0,1,0,normal_noiseless
5898,1,1,0,0,0,0,normal_noiseless
5899,1,1,0,0,0,0,normal_noiseless
5900,1,0,1,0,0,0,normal_noiseless
5901,1,1,1,1,1,0,normal_noiseless
5902,1,1,0,0,0,0,normal_noiseless
5903,1,1,1,1,1,0,normal_noiseless
5904,0,0,0,0,1,0,normal_noiseless
5905,0,0,0,0,1,0,normal_noiseless
5906,0,1,1,0,1,0,normal_noiseless
5907,1,1,0,1,0,0,normal_noiseless
5908,0,1,0,1,0,0,normal_noiseless
5909,1,0,0,1,1,0,normal_noiseless
5910,1,0,0,1,1,0,normal_noiseless
5911,1,1,1,1,1,0,normal_noiseless
5912,0,1,0,0,0,0,normal_noiseless
5913,0,0,0,0,1,0,normal_noiseless
5914,1,0,1,0,0,0,normal_noiseless
5915,0,1,1,0,1,0,normal_noiseless
5916,1,1,1,1,1,0,normal_noiseless
5917,1,0,1,0,0,0,normal_noiseless
5918,1,0,0,1,1,0,normal_noiseless
5919,1,1,1,1,1,0,normal_noiseless
5920,0,0,1,0,0,0,normal_noiseless
5921,1,0,1,0,0,0,normal_noiseless
5922,0,0,0,0,1,0,normal_noiseless
5923,1,0,0,1,1,0,normal_noiseless
5924,0,0,0,0,1,0,normal_noiseless
5925,0,0,1,0,0,0,normal_noiseless
5926,1,1,1,1,1,0,normal_noiseless
5927,1,0,0,1,1,0,normal_noiseless
5928,1,0,1,0,0,0,normal_noiseless
5929,1,0,0,1,1,0,normal_noiseless
5930,0,1,1,0,1,0,normal_noiseless
5931,0,0,1,0,0,0,normal_noiseless
5932,1,1,0,0,0,0,normal_noiseless
5933,0,0,0,0,1,0,normal_noiseless
5934,0,1,1,0,1,0,normal_noiseless
5935,0,1,0,0,0,0,normal_noiseless
5936,1,0,0,1,1,0,normal_noiseless
5937,0,1,0,0,0,0,normal_noiseless
5938,0,1,0,1,0,0,normal_noiseless
5939,1,1,0,0,0,0,normal_noiseless
5940,0,1,1,0,1,0,normal_noiseless
5941,1,1,1,1,1,0,normal_noiseless
5942,1,0,0,1,1,0,normal_noiseless
5943,0,0,0,0,1,0,normal_noiseless
5944,1,1,1,1,1,0,normal_noiseless
5945,0,0,1,1,0,0,normal_noiseless
5946,1,0,1,1,0,0,normal_noiseless
5947,0,1,1,0,1,0,normal_noiseless
5948,0,1,1,0,1,0,normal_noiseless
5949,1,0,1,0,0,0,normal_noiseless
5950,1,1,0,1,0,0,normal_noiseless
5951,0,0,0,0,1,0,normal_noiseless
5952,0,1,1,0,1,0,normal_noiseless
5953,1,0,0,1,1,0,normal_noiseless
5954,0,1,0,0,0,0,normal_noiseless
5955,1,1,1,1,1,0,normal_noiseless
5956,1,1,1,1,1,0,normal_noiseless
5957,1,1,0,0,0,0,normal_noiseless
5958,1,0,1,1,0,0,normal_noiseless
5959,1,1,0,1,0,0,normal_noiseless
5960,0,0,1,1,0,0,normal_noiseless
5961,1,1,0,1,0,0,normal_noiseless
5962,0,1,0,0,0,0,normal_noiseless
5963,1,0,1,1,0,0,normal_noiseless
5964,1,1,1,1,1,0,normal_noiseless
